OrderID,CustomerID,OrderDate,ShippedDate,OrderStatus,ShippingMethod,ShippingCity,ShippingCountry,OrderTotal
ORD00214,CUST0197,2025-04-10T14:52:12.180Z,2025-04-17T14:52:12.180Z,Shipped,Standard,Fort Worth,Australia,2446.69
ORD00215,CUST0335,2025-10-26T10:26:27.449Z,2025-11-03T10:26:27.449Z,Shipped,Express,Columbus,Sweden,6002.83
ORD00216,CUST0468,2024-05-05T19:09:53.222Z,2024-05-18T19:09:53.222Z,Delivered,Standard,Dallas,Australia,9024.97
ORD00217,CUST0740,2025-04-24T06:35:55.011Z,2025-05-02T06:35:55.011Z,Delivered,Economy,Los Angeles,France,3367.21
ORD00218,CUST0049,2024-12-20T11:35:02.141Z,2024-12-27T11:35:02.141Z,Shipped,Economy,Philadelphia,Australia,11317.16
ORD00219,CUST0692,2025-06-18T05:38:35.739Z,2025-07-02T05:38:35.739Z,Delivered,Economy,Philadelphia,Australia,6467.16
ORD00220,CUST0442,2025-09-10T03:54:27.891Z,2025-09-14T03:54:27.891Z,Delivered,Next-Day,Indianapolis,Netherlands,3872.91
ORD00221,CUST0713,2025-05-11T10:38:59.257Z,2025-05-15T10:38:59.257Z,Delivered,Express,San Antonio,Germany,2383.07
ORD00222,CUST0015,2025-07-30T06:30:39.443Z,2025-08-04T06:30:39.443Z,Shipped,Economy,Dallas,France,3366.53
ORD00223,CUST0012,2024-12-04T22:16:34.035Z,2024-12-11T22:16:34.035Z,Delivered,Express,Seattle,Germany,6310.75
ORD00224,CUST0452,2025-10-11T00:26:01.146Z,2025-10-13T00:26:01.146Z,Shipped,Express,Jacksonville,United Kingdom,564.52
ORD00225,CUST0119,2025-03-17T09:05:12.424Z,,Processing,Express,Philadelphia,Netherlands,10569.42
ORD00226,CUST0982,2025-11-08T09:30:08.879Z,2025-11-15T09:30:08.879Z,Delivered,Economy,San Francisco,United Kingdom,1466.72
ORD00227,CUST0532,2025-01-06T02:19:07.218Z,2025-01-15T02:19:07.218Z,Delivered,Standard,Houston,USA,2295.31
ORD00228,CUST0005,2025-01-08T21:16:55.878Z,2025-01-14T21:16:55.878Z,Shipped,Next-Day,Fort Worth,Spain,4445.24
ORD00229,CUST0435,2025-02-20T08:39:06.312Z,,Processing,Next-Day,Dallas,USA,2554.30
ORD00230,CUST0192,2025-02-22T18:41:34.542Z,2025-03-07T18:41:34.542Z,Shipped,Standard,Houston,Sweden,535.00
ORD00231,CUST0277,2025-05-08T14:54:51.312Z,,Processing,Economy,Phoenix,Canada,10407.03
ORD00232,CUST0503,2025-10-01T06:31:13.951Z,2025-10-04T06:31:13.951Z,Delivered,Express,Houston,United Kingdom,2693.29
ORD00233,CUST0549,2023-05-18T20:59:26.971Z,2023-05-28T20:59:26.971Z,Shipped,Standard,Washington,France,7688.02
ORD00234,CUST0494,2024-04-21T13:27:09.134Z,2024-05-05T13:27:09.134Z,Delivered,Next-Day,Los Angeles,USA,2924.28
ORD00235,CUST0628,2025-08-09T06:31:10.875Z,2025-08-20T06:31:10.875Z,Delivered,Standard,Chicago,Sweden,4193.20
ORD00236,CUST0770,2025-09-11T20:35:43.836Z,,Processing,Economy,Indianapolis,France,883.82
ORD00237,CUST0230,2025-10-30T21:52:24.853Z,2025-11-02T21:52:24.853Z,Delivered,Standard,Los Angeles,Australia,8021.60
ORD00238,CUST0939,2025-10-18T08:23:11.589Z,,Processing,Next-Day,Columbus,United Kingdom,3024.49
ORD00239,CUST0571,2023-05-30T14:20:40.890Z,,Cancelled,Express,Columbus,Italy,6475.02
ORD00240,CUST0403,2025-08-11T14:17:29.133Z,2025-08-19T14:17:29.133Z,Shipped,Economy,Austin,United Kingdom,11278.38
ORD00241,CUST0182,2025-07-05T02:45:11.447Z,,Pending,Express,Indianapolis,Sweden,2397.45
ORD00242,CUST0992,2025-03-03T21:16:21.976Z,2025-03-13T21:16:21.976Z,Delivered,Standard,Chicago,Netherlands,2198.21
ORD00243,CUST0102,2024-02-10T16:13:00.689Z,,Processing,Next-Day,Phoenix,USA,5513.16
ORD00244,CUST0623,2025-01-30T10:51:15.817Z,2025-02-10T10:51:15.817Z,Delivered,Express,Dallas,Germany,5205.54
ORD00245,CUST0842,2024-10-05T13:57:24.156Z,,Processing,Express,San Diego,USA,5524.71
ORD00246,CUST0139,2025-07-28T15:53:07.719Z,,Processing,Express,Seattle,Canada,14731.07
ORD00247,CUST0467,2024-10-27T07:25:57.039Z,2024-11-05T07:25:57.039Z,Shipped,Next-Day,Seattle,Spain,10947.39
ORD00248,CUST0525,2025-09-17T09:19:17.047Z,2025-09-19T09:19:17.047Z,Delivered,Express,San Jose,USA,3434.39
ORD00249,CUST0836,2025-08-21T05:21:27.874Z,2025-09-01T05:21:27.874Z,Shipped,Standard,Fort Worth,Spain,8321.08
ORD00250,CUST0306,2025-10-25T13:21:30.027Z,,Processing,Economy,San Antonio,USA,8257.76
ORD00251,CUST0849,2025-03-02T19:22:50.815Z,2025-03-08T19:22:50.815Z,Delivered,Economy,Columbus,Sweden,3734.42
ORD00252,CUST0943,2024-12-06T20:40:02.507Z,2024-12-19T20:40:02.507Z,Shipped,Standard,San Francisco,Canada,7154.96
ORD00253,CUST0884,2024-04-17T01:06:31.281Z,2024-05-01T01:06:31.281Z,Delivered,Next-Day,New York,Sweden,8024.20
ORD00254,CUST0241,2024-09-07T19:24:04.071Z,2024-09-13T19:24:04.071Z,Shipped,Next-Day,Philadelphia,Australia,7602.46
ORD00255,CUST0885,2025-01-01T17:15:47.500Z,,Processing,Standard,Houston,Canada,1894.56
ORD00256,CUST0009,2025-04-30T15:02:26.965Z,2025-05-02T15:02:26.965Z,Shipped,Next-Day,Columbus,Australia,924.18
ORD00257,CUST0085,2024-05-08T06:54:16.086Z,2024-05-21T06:54:16.086Z,Delivered,Standard,Denver,Netherlands,908.49
ORD00258,CUST0296,2024-11-06T14:21:20.932Z,2024-11-13T14:21:20.932Z,Shipped,Next-Day,Houston,France,8905.07
ORD00259,CUST0562,2024-09-03T05:55:30.715Z,2024-09-08T05:55:30.715Z,Shipped,Express,San Jose,USA,5762.50
ORD00260,CUST0439,2025-05-12T15:31:03.008Z,,Processing,Express,Austin,USA,4995.22
ORD00261,CUST0644,2025-05-13T03:32:16.109Z,2025-05-24T03:32:16.109Z,Delivered,Express,Columbus,France,6156.02
ORD00262,CUST0902,2023-08-21T15:39:21.987Z,2023-09-04T15:39:21.987Z,Delivered,Standard,New York,Germany,3380.42
ORD00263,CUST0914,2025-10-15T09:28:02.326Z,2025-10-29T09:28:02.326Z,Delivered,Next-Day,Chicago,Canada,3117.76
ORD00264,CUST0751,2025-03-22T00:26:41.666Z,2025-03-24T00:26:41.666Z,Shipped,Economy,Denver,Germany,4718.13
ORD00265,CUST0523,2024-06-23T08:36:29.901Z,2024-06-29T08:36:29.901Z,Delivered,Next-Day,Columbus,France,1774.49
ORD00266,CUST0260,2024-07-01T17:04:38.144Z,2024-07-14T17:04:38.144Z,Delivered,Standard,San Diego,Sweden,10654.94
ORD00267,CUST0729,2025-10-23T10:49:07.705Z,2025-10-26T10:49:07.705Z,Delivered,Next-Day,San Jose,United Kingdom,4125.22
ORD00268,CUST0407,2025-10-01T17:38:23.520Z,,Cancelled,Standard,Houston,United Kingdom,17517.31
ORD00269,CUST0952,2025-05-04T17:30:03.783Z,,Pending,Economy,Indianapolis,Germany,11842.22
ORD00270,CUST0024,2024-07-25T13:01:55.137Z,2024-07-27T13:01:55.137Z,Shipped,Standard,Fort Worth,Italy,4406.15
ORD00271,CUST0529,2024-09-05T20:58:40.240Z,,Processing,Economy,Philadelphia,Sweden,7643.12
ORD00272,CUST0872,2024-12-20T13:20:32.265Z,2024-12-29T13:20:32.265Z,Delivered,Economy,Denver,France,3854.90
ORD00273,CUST0317,2025-06-22T10:03:29.018Z,,Pending,Economy,New York,United Kingdom,1535.59
ORD00274,CUST0835,2024-09-03T07:35:11.254Z,2024-09-17T07:35:11.254Z,Shipped,Next-Day,Seattle,Netherlands,619.01
ORD00275,CUST0165,2025-10-22T09:33:50.854Z,2025-10-27T09:33:50.854Z,Shipped,Express,Seattle,Netherlands,4433.59
ORD00276,CUST0509,2024-11-24T08:37:49.312Z,2024-12-07T08:37:49.312Z,Delivered,Next-Day,Fort Worth,Italy,5090.44
ORD00277,CUST0894,2025-06-21T21:31:40.767Z,2025-06-24T21:31:40.767Z,Delivered,Economy,Washington,USA,15620.06
ORD00278,CUST0102,2024-02-23T04:55:39.012Z,2024-02-26T04:55:39.012Z,Delivered,Express,Charlotte,Canada,9449.87
ORD00279,CUST0321,2025-05-28T03:54:31.324Z,2025-05-30T03:54:31.324Z,Shipped,Economy,Chicago,Netherlands,6462.75
ORD00280,CUST0478,2025-03-03T10:41:30.826Z,2025-03-08T10:41:30.826Z,Delivered,Standard,Chicago,Sweden,20570.72
ORD00281,CUST0886,2025-01-22T09:54:29.323Z,2025-02-01T09:54:29.323Z,Shipped,Next-Day,San Antonio,United Kingdom,8018.27
ORD00282,CUST0900,2025-11-03T14:38:54.138Z,2025-11-07T14:38:54.138Z,Delivered,Express,San Jose,USA,2202.92
ORD00283,CUST0397,2025-10-13T15:08:52.289Z,2025-10-18T15:08:52.289Z,Delivered,Express,Denver,Sweden,3024.73
ORD00284,CUST0990,2025-10-16T21:17:41.412Z,2025-10-27T21:17:41.412Z,Delivered,Economy,Jacksonville,Italy,3816.80
ORD00285,CUST0114,2025-05-25T04:47:28.077Z,,Pending,Express,San Diego,Spain,5862.74
ORD00286,CUST0669,2024-05-03T17:53:51.795Z,2024-05-12T17:53:51.795Z,Delivered,Economy,Los Angeles,Italy,8149.51
ORD00287,CUST0785,2025-09-23T05:29:52.321Z,,Processing,Economy,New York,United Kingdom,8153.48
ORD00288,CUST0900,2025-11-05T03:26:35.241Z,2025-11-18T03:26:35.241Z,Delivered,Economy,Austin,Germany,6189.96
ORD00289,CUST0417,2024-09-13T17:56:13.270Z,2024-09-27T17:56:13.270Z,Delivered,Express,Philadelphia,USA,6636.31
ORD00290,CUST0820,2023-07-07T16:53:51.530Z,2023-07-20T16:53:51.530Z,Delivered,Express,Dallas,Italy,9732.95
ORD00291,CUST0463,2025-08-12T20:17:20.350Z,,Cancelled,Economy,Houston,Sweden,4474.62
ORD00292,CUST0127,2024-12-31T03:36:06.997Z,2025-01-09T03:36:06.997Z,Delivered,Standard,Phoenix,Italy,626.67
ORD00293,CUST0850,2024-10-11T00:56:04.194Z,,Pending,Next-Day,Fort Worth,Australia,7335.47
ORD00294,CUST0857,2024-03-15T18:54:41.670Z,2024-03-21T18:54:41.670Z,Shipped,Next-Day,Dallas,Netherlands,8053.84
ORD00295,CUST0743,2025-10-08T14:20:43.377Z,2025-10-11T14:20:43.377Z,Shipped,Standard,Charlotte,Australia,5541.18
ORD00296,CUST0212,2024-12-08T20:51:41.486Z,2024-12-21T20:51:41.486Z,Delivered,Standard,Philadelphia,Netherlands,12621.92
ORD00297,CUST0517,2023-07-25T10:14:54.888Z,,Processing,Economy,Los Angeles,USA,10011.75
ORD00298,CUST0885,2024-08-22T01:27:24.192Z,2024-08-29T01:27:24.192Z,Shipped,Express,Columbus,Germany,3373.51
ORD00299,CUST0621,2025-10-15T22:52:24.481Z,,Processing,Standard,Seattle,Netherlands,4064.34
ORD00300,CUST0317,2025-01-06T18:10:04.533Z,2025-01-20T18:10:04.533Z,Shipped,Economy,Seattle,Australia,5038.18
ORD00301,CUST0253,2024-11-29T23:39:02.194Z,,Pending,Next-Day,San Diego,Sweden,325.05
ORD00302,CUST0166,2025-03-08T20:23:20.534Z,2025-03-19T20:23:20.534Z,Shipped,Economy,Jacksonville,USA,6776.86
ORD00303,CUST0450,2025-07-31T06:47:27.042Z,,Pending,Standard,Los Angeles,Italy,165.49
ORD00304,CUST0536,2025-04-20T13:06:55.626Z,,Processing,Economy,Seattle,United Kingdom,13697.36
ORD00305,CUST0137,2023-07-15T19:43:51.356Z,2023-07-25T19:43:51.356Z,Shipped,Next-Day,Phoenix,USA,8142.89
ORD00306,CUST0183,2025-05-12T04:15:19.840Z,,Pending,Next-Day,Denver,France,1800.82
ORD00307,CUST0642,2024-07-13T06:35:13.897Z,2024-07-19T06:35:13.897Z,Shipped,Next-Day,Denver,United Kingdom,10195.82
ORD00308,CUST0682,2025-10-28T23:04:43.904Z,2025-11-02T23:04:43.904Z,Delivered,Express,Dallas,Canada,10852.78
ORD00309,CUST0094,2025-03-23T00:54:54.710Z,2025-04-04T00:54:54.710Z,Delivered,Standard,Houston,Spain,5344.32
ORD00310,CUST0651,2025-10-30T20:28:03.507Z,2025-11-09T20:28:03.507Z,Delivered,Economy,Houston,Netherlands,12441.75
ORD00311,CUST0556,2025-09-01T08:43:40.180Z,2025-09-13T08:43:40.180Z,Delivered,Economy,Austin,France,3706.73
ORD00312,CUST0221,2025-08-13T13:35:51.133Z,2025-08-18T13:35:51.133Z,Delivered,Express,New York,France,11977.78
ORD00313,CUST0101,2025-08-11T07:22:54.821Z,2025-08-15T07:22:54.821Z,Shipped,Express,San Diego,Sweden,3953.25
ORD00314,CUST0713,2025-01-23T07:05:45.760Z,,Processing,Standard,Columbus,Sweden,5800.52
ORD00315,CUST0589,2025-06-09T07:46:50.575Z,2025-06-16T07:46:50.575Z,Shipped,Express,Denver,USA,7022.77
ORD00316,CUST0184,2025-01-10T11:43:50.921Z,,Pending,Express,San Jose,France,12683.56
ORD00317,CUST0931,2025-01-01T13:48:59.409Z,,Processing,Express,New York,USA,10264.69
ORD00318,CUST0764,2025-11-13T07:01:43.123Z,2025-11-23T07:01:43.123Z,Delivered,Standard,Denver,Australia,4901.14
ORD00319,CUST0986,2024-07-30T21:52:31.876Z,2024-08-11T21:52:31.876Z,Shipped,Express,Indianapolis,Italy,4569.50
ORD00320,CUST0215,2025-10-29T15:42:45.947Z,2025-11-02T15:42:45.947Z,Delivered,Express,San Jose,Australia,5768.18
ORD00321,CUST0942,2024-09-25T03:32:34.030Z,2024-10-09T03:32:34.030Z,Delivered,Standard,Fort Worth,Italy,16492.47
ORD00322,CUST0126,2024-08-15T09:52:51.784Z,2024-08-21T09:52:51.784Z,Delivered,Economy,Phoenix,Italy,10869.35
ORD00323,CUST0980,2025-05-08T10:29:42.446Z,2025-05-16T10:29:42.446Z,Delivered,Express,Fort Worth,Canada,4755.68
ORD00324,CUST0989,2025-03-23T11:28:26.436Z,2025-04-02T11:28:26.436Z,Shipped,Standard,Seattle,Netherlands,5905.77
ORD00325,CUST0766,2024-10-17T05:03:17.057Z,2024-10-31T05:03:17.057Z,Delivered,Next-Day,San Francisco,Spain,6215.10
ORD00326,CUST0459,2025-07-10T08:20:46.792Z,2025-07-15T08:20:46.792Z,Shipped,Standard,Austin,Germany,1877.58
ORD00327,CUST0270,2024-07-06T09:22:18.273Z,2024-07-18T09:22:18.273Z,Shipped,Express,Fort Worth,Spain,9400.71
ORD00328,CUST0707,2025-05-12T07:58:57.453Z,,Processing,Express,Austin,Australia,4795.55
ORD00329,CUST0642,2024-09-05T20:49:40.505Z,,Cancelled,Standard,Columbus,Netherlands,6050.28
ORD00330,CUST0986,2025-09-24T06:11:46.634Z,2025-10-05T06:11:46.634Z,Delivered,Economy,Philadelphia,Canada,9845.48
ORD00331,CUST0760,2025-05-03T08:42:39.234Z,,Cancelled,Next-Day,Charlotte,Italy,6706.30
ORD00332,CUST0817,2025-01-10T09:36:05.934Z,2025-01-19T09:36:05.934Z,Delivered,Express,San Francisco,USA,2002.01
ORD00333,CUST0913,2025-04-26T21:37:20.710Z,2025-05-07T21:37:20.710Z,Delivered,Express,Houston,USA,2913.05
ORD00334,CUST0762,2024-07-31T13:35:31.005Z,2024-08-08T13:35:31.005Z,Delivered,Economy,Philadelphia,Germany,2771.44
ORD00335,CUST0782,2024-02-05T06:11:40.642Z,2024-02-09T06:11:40.642Z,Shipped,Express,Jacksonville,Germany,8841.25
ORD00336,CUST0348,2025-07-06T06:16:24.700Z,,Cancelled,Economy,Jacksonville,Netherlands,6600.04
ORD00337,CUST0192,2025-03-28T21:51:19.609Z,,Cancelled,Express,Philadelphia,Italy,4680.72
ORD00338,CUST0622,2023-09-26T19:39:32.516Z,,Pending,Standard,Los Angeles,Canada,1246.16
ORD00339,CUST0024,2025-08-23T00:01:58.132Z,2025-08-25T00:01:58.132Z,Delivered,Standard,San Antonio,Germany,1971.93
ORD00340,CUST0450,2025-08-04T13:47:43.970Z,,Processing,Next-Day,Indianapolis,Sweden,3444.99
ORD00341,CUST0532,2025-09-04T18:59:44.312Z,2025-09-14T18:59:44.312Z,Delivered,Standard,Jacksonville,United Kingdom,9629.90
ORD00342,CUST0662,2025-08-11T15:03:25.154Z,,Processing,Next-Day,Washington,Italy,5621.79
ORD00343,CUST0009,2025-02-15T11:22:31.999Z,2025-02-17T11:22:31.999Z,Shipped,Standard,Charlotte,Australia,2631.51
ORD00344,CUST0938,2025-09-25T12:18:20.606Z,2025-10-07T12:18:20.606Z,Shipped,Standard,Chicago,Germany,14041.68
ORD00345,CUST0751,2024-10-17T22:49:44.291Z,2024-10-23T22:49:44.291Z,Shipped,Standard,Philadelphia,Italy,542.51
ORD00346,CUST0242,2025-11-12T02:10:14.508Z,2025-11-26T02:10:14.508Z,Shipped,Standard,San Jose,Germany,9143.69
ORD00347,CUST0513,2024-03-09T19:54:12.726Z,2024-03-20T19:54:12.726Z,Shipped,Standard,Austin,United Kingdom,9530.36
ORD00348,CUST0817,2025-03-22T19:01:09.705Z,,Cancelled,Standard,Dallas,Spain,8082.02
ORD00349,CUST0644,2025-02-10T08:27:26.826Z,2025-02-18T08:27:26.826Z,Delivered,Standard,Austin,Germany,2302.46
ORD00350,CUST0145,2025-06-22T17:47:57.211Z,2025-07-02T17:47:57.211Z,Shipped,Express,Charlotte,Netherlands,3385.35
ORD00351,CUST0814,2025-11-06T01:36:59.908Z,2025-11-12T01:36:59.908Z,Shipped,Standard,Los Angeles,Netherlands,6736.47
ORD00352,CUST0637,2024-11-29T14:41:35.718Z,2024-12-13T14:41:35.718Z,Delivered,Next-Day,San Francisco,Canada,9900.53
ORD00353,CUST0701,2025-05-15T15:38:51.880Z,2025-05-22T15:38:51.880Z,Shipped,Economy,Chicago,United Kingdom,8796.55
ORD00354,CUST0649,2025-03-24T23:48:48.597Z,,Processing,Standard,Washington,Canada,1785.16
ORD00355,CUST0174,2024-07-24T16:47:06.077Z,2024-08-04T16:47:06.077Z,Delivered,Economy,Philadelphia,USA,2504.48
ORD00356,CUST0245,2025-11-03T22:08:43.131Z,2025-11-06T22:08:43.131Z,Delivered,Express,Washington,Spain,499.04
ORD00357,CUST0709,2025-07-04T06:10:01.471Z,2025-07-10T06:10:01.471Z,Shipped,Next-Day,San Antonio,Spain,6955.46
ORD00358,CUST0843,2023-03-06T10:54:29.930Z,2023-03-12T10:54:29.930Z,Shipped,Economy,Seattle,Netherlands,1538.16
ORD00359,CUST0933,2025-04-29T23:52:43.831Z,,Processing,Express,Austin,Italy,5453.55
ORD00360,CUST0934,2025-03-28T20:59:06.984Z,2025-04-04T20:59:06.984Z,Shipped,Economy,Houston,USA,11582.10
ORD00361,CUST0976,2025-10-03T07:01:59.279Z,,Pending,Standard,San Diego,USA,7827.17
ORD00362,CUST0602,2025-01-26T19:39:39.424Z,,Processing,Express,Fort Worth,USA,4640.34
ORD00363,CUST0134,2025-03-19T11:51:28.875Z,2025-03-25T11:51:28.875Z,Shipped,Next-Day,New York,Spain,5267.03
ORD00364,CUST0521,2025-11-06T07:10:33.370Z,,Pending,Economy,Fort Worth,Canada,3340.51
ORD00365,CUST0961,2023-12-30T11:03:45.323Z,2024-01-09T11:03:45.323Z,Delivered,Express,Charlotte,USA,2040.24
ORD00366,CUST0456,2024-09-11T02:56:33.211Z,2024-09-17T02:56:33.211Z,Shipped,Standard,Chicago,USA,7820.99
ORD00367,CUST0868,2023-11-29T14:24:37.718Z,2023-12-12T14:24:37.718Z,Shipped,Express,Washington,USA,7040.17
ORD00368,CUST0111,2025-09-22T05:33:37.208Z,2025-09-25T05:33:37.208Z,Shipped,Next-Day,Fort Worth,Netherlands,3155.02
ORD00369,CUST0116,2025-11-09T18:48:23.356Z,2025-11-23T18:48:23.356Z,Delivered,Express,Phoenix,Canada,9375.03
ORD00370,CUST0078,2024-06-10T22:31:01.128Z,2024-06-23T22:31:01.128Z,Delivered,Express,San Antonio,USA,1642.63
ORD00371,CUST0101,2024-11-10T06:29:36.065Z,2024-11-16T06:29:36.065Z,Delivered,Express,Denver,Germany,6421.48
ORD00372,CUST0023,2025-06-18T15:37:52.108Z,2025-06-25T15:37:52.108Z,Shipped,Standard,Chicago,Germany,587.60
ORD00373,CUST0239,2025-08-01T22:27:02.619Z,,Processing,Next-Day,Houston,United Kingdom,4427.33
ORD00374,CUST0572,2025-05-22T21:27:16.451Z,2025-05-27T21:27:16.451Z,Delivered,Standard,Washington,United Kingdom,4888.66
ORD00375,CUST0590,2025-11-10T18:39:08.566Z,2025-11-18T18:39:08.566Z,Shipped,Economy,Washington,Australia,4227.26
ORD00376,CUST0618,2025-07-07T20:17:43.843Z,2025-07-14T20:17:43.843Z,Shipped,Standard,Dallas,Australia,2951.44
ORD00377,CUST0756,2025-10-25T11:52:21.568Z,2025-11-07T11:52:21.568Z,Delivered,Standard,Philadelphia,Sweden,10560.14
ORD00378,CUST0255,2023-10-29T11:14:49.813Z,2023-11-11T11:14:49.813Z,Shipped,Express,San Francisco,United Kingdom,5230.46
ORD00379,CUST0620,2025-07-24T13:55:11.643Z,2025-07-31T13:55:11.643Z,Delivered,Next-Day,Austin,Australia,10982.41
ORD00380,CUST0431,2024-10-20T05:59:13.378Z,2024-10-29T05:59:13.378Z,Delivered,Standard,Chicago,Australia,2259.52
ORD00381,CUST0379,2025-08-30T07:24:33.593Z,2025-09-10T07:24:33.593Z,Shipped,Standard,Austin,USA,2571.78
ORD00382,CUST0564,2025-11-01T12:17:22.921Z,2025-11-06T12:17:22.921Z,Delivered,Economy,Austin,Germany,10049.90
ORD00383,CUST0753,2023-04-30T09:28:45.776Z,2023-05-05T09:28:45.776Z,Shipped,Express,San Jose,Sweden,1347.04
ORD00384,CUST0795,2025-01-12T05:05:20.463Z,2025-01-23T05:05:20.463Z,Delivered,Express,Los Angeles,Sweden,8111.74
ORD00385,CUST0616,2025-04-16T11:24:06.692Z,2025-04-27T11:24:06.692Z,Delivered,Next-Day,San Diego,Netherlands,3310.86
ORD00386,CUST0653,2025-06-09T22:46:51.759Z,,Cancelled,Standard,Fort Worth,Australia,2111.06
ORD00387,CUST0531,2025-05-26T06:53:49.008Z,2025-06-08T06:53:49.008Z,Delivered,Standard,Columbus,Germany,10190.33
ORD00388,CUST0915,2025-07-17T03:28:57.395Z,2025-07-25T03:28:57.395Z,Shipped,Express,Austin,United Kingdom,7736.11
ORD00389,CUST0158,2025-06-15T12:37:03.122Z,2025-06-28T12:37:03.122Z,Shipped,Standard,Dallas,Sweden,6326.81
ORD00390,CUST0560,2023-12-01T09:27:24.609Z,2023-12-10T09:27:24.609Z,Shipped,Next-Day,Fort Worth,USA,12988.97
ORD00391,CUST0329,2025-04-01T17:45:27.578Z,2025-04-13T17:45:27.578Z,Delivered,Economy,Fort Worth,Canada,3141.00
ORD00392,CUST0591,2025-09-17T10:19:47.912Z,2025-09-27T10:19:47.912Z,Shipped,Next-Day,Indianapolis,United Kingdom,9379.16
ORD00393,CUST0762,2025-11-08T06:13:20.334Z,,Pending,Standard,Seattle,USA,19786.65
ORD00394,CUST0764,2025-08-11T17:26:02.231Z,2025-08-17T17:26:02.231Z,Shipped,Express,Washington,Canada,6990.55
ORD00395,CUST0092,2025-03-11T15:28:17.395Z,,Pending,Express,Charlotte,United Kingdom,7615.65
ORD00396,CUST0552,2024-09-10T19:04:17.796Z,2024-09-13T19:04:17.796Z,Delivered,Next-Day,Houston,Netherlands,2282.70
ORD00397,CUST0013,2025-10-09T10:56:14.528Z,,Processing,Express,San Antonio,Sweden,5905.01
ORD00398,CUST0473,2025-10-20T02:51:08.786Z,2025-10-28T02:51:08.786Z,Delivered,Express,Philadelphia,Canada,8376.72
ORD00399,CUST0706,2025-01-18T00:05:01.382Z,2025-01-23T00:05:01.382Z,Delivered,Express,Indianapolis,Australia,2125.89
ORD00400,CUST0932,2025-11-12T16:02:37.290Z,2025-11-22T16:02:37.290Z,Shipped,Economy,Charlotte,Netherlands,575.01
ORD00401,CUST0147,2025-08-08T21:31:09.200Z,2025-08-17T21:31:09.200Z,Shipped,Economy,Jacksonville,USA,4166.13
ORD00402,CUST0465,2025-10-09T20:51:54.512Z,2025-10-18T20:51:54.512Z,Delivered,Standard,Houston,Germany,3781.01
ORD00403,CUST0394,2025-10-28T09:11:22.084Z,2025-11-04T09:11:22.084Z,Delivered,Economy,Washington,Sweden,3838.06
ORD00404,CUST0518,2025-07-29T08:38:59.251Z,2025-08-08T08:38:59.251Z,Shipped,Next-Day,Seattle,Netherlands,9305.21
ORD00405,CUST0530,2025-11-11T20:27:20.102Z,2025-11-16T20:27:20.102Z,Shipped,Next-Day,Indianapolis,Germany,2007.36
ORD00406,CUST0747,2025-03-17T09:54:35.595Z,2025-03-24T09:54:35.595Z,Shipped,Economy,New York,USA,511.02
ORD00407,CUST0650,2025-08-15T06:06:45.415Z,,Cancelled,Economy,Phoenix,United Kingdom,10028.46
ORD00408,CUST0014,2024-04-08T13:00:49.137Z,,Processing,Standard,Indianapolis,Italy,5663.40
ORD00409,CUST0871,2025-05-28T17:56:41.728Z,2025-06-07T17:56:41.728Z,Delivered,Standard,San Jose,Italy,14075.80
ORD00410,CUST0872,2024-11-02T05:05:49.441Z,2024-11-12T05:05:49.441Z,Shipped,Economy,Los Angeles,USA,6467.81
ORD00411,CUST0034,2025-03-16T06:17:45.733Z,2025-03-28T06:17:45.733Z,Delivered,Standard,San Jose,France,4336.62
ORD00412,CUST0065,2025-07-11T09:29:28.004Z,2025-07-15T09:29:28.004Z,Delivered,Next-Day,Denver,USA,3192.30
ORD00413,CUST0513,2024-06-29T15:59:39.155Z,2024-07-07T15:59:39.155Z,Delivered,Express,Dallas,USA,391.73
ORD00414,CUST0812,2025-10-15T12:30:56.782Z,,Processing,Standard,Philadelphia,Italy,4926.36
ORD00415,CUST0823,2025-08-21T03:51:01.479Z,2025-08-31T03:51:01.479Z,Delivered,Next-Day,Austin,Australia,11012.54
ORD00416,CUST0222,2025-01-20T20:48:15.777Z,2025-02-01T20:48:15.777Z,Delivered,Next-Day,Houston,Canada,2150.99
ORD00417,CUST0267,2023-11-07T04:40:27.566Z,2023-11-14T04:40:27.566Z,Delivered,Express,Washington,Canada,3064.12
ORD00418,CUST0253,2024-05-17T14:37:54.299Z,,Processing,Next-Day,Denver,Germany,5385.47
ORD00419,CUST0545,2024-03-26T09:21:11.001Z,2024-03-31T09:21:11.001Z,Delivered,Standard,Philadelphia,Australia,681.17
ORD00420,CUST0858,2025-09-04T17:10:19.619Z,2025-09-16T17:10:19.619Z,Shipped,Express,Denver,USA,2851.58
ORD00421,CUST0526,2025-09-05T00:26:50.490Z,,Pending,Economy,Fort Worth,Spain,846.78
ORD00422,CUST0974,2024-09-15T12:16:48.933Z,,Processing,Next-Day,Los Angeles,Canada,252.57
ORD00423,CUST0899,2025-01-13T04:19:00.111Z,2025-01-19T04:19:00.111Z,Shipped,Standard,Austin,Canada,903.85
ORD00424,CUST0241,2024-01-15T14:56:33.380Z,2024-01-20T14:56:33.380Z,Delivered,Economy,Indianapolis,Germany,11433.26
ORD00425,CUST0942,2025-05-18T13:12:45.314Z,2025-05-20T13:12:45.314Z,Delivered,Express,Charlotte,Sweden,3360.12
