OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount,LineNumber,LineTotal
ORDDET000833,ORD00245,PROD00118,3,509.02,0.00,5,1527.06
ORDDET000834,ORD00245,PROD00773,4,108.35,0.00,6,433.40
ORDDET000835,ORD00246,PROD00703,4,686.23,0.00,1,2744.92
ORDDET000836,ORD00246,PROD00141,3,1007.41,0.00,2,3022.23
ORDDET000837,ORD00246,PROD00665,5,1008.66,0.00,3,5043.30
ORDDET000838,ORD00246,PROD00424,2,584.44,0.00,4,1168.88
ORDDET000839,ORD00246,PROD00340,4,639.36,0.00,5,2557.44
ORDDET000840,ORD00246,PROD00668,1,194.30,0.00,6,194.30
ORDDET000841,ORD00247,PROD00133,1,567.90,0.00,1,567.90
ORDDET000842,ORD00247,PROD00356,4,644.52,0.15,2,2191.37
ORDDET000843,ORD00247,PROD00609,1,235.99,0.00,3,235.99
ORDDET000844,ORD00247,PROD00125,5,778.89,0.00,4,3894.45
ORDDET000845,ORD00247,PROD00742,4,635.90,0.10,5,2289.24
ORDDET000846,ORD00247,PROD00068,4,442.11,0.00,6,1768.44
ORDDET000847,ORD00248,PROD00025,1,462.81,0.00,1,462.81
ORDDET000848,ORD00248,PROD00186,3,177.35,0.00,2,532.05
ORDDET000849,ORD00248,PROD00160,1,789.38,0.05,3,749.91
ORDDET000850,ORD00248,PROD00197,3,499.47,0.00,4,1498.41
ORDDET000851,ORD00248,PROD00358,5,44.99,0.15,5,191.21
ORDDET000852,ORD00249,PROD00272,2,119.57,0.05,1,227.18
ORDDET000853,ORD00249,PROD00251,2,331.23,0.00,2,662.46
ORDDET000854,ORD00249,PROD00316,5,971.46,0.05,3,4614.44
ORDDET000855,ORD00249,PROD00619,3,1038.50,0.15,4,2648.17
ORDDET000856,ORD00249,PROD00491,1,187.59,0.10,5,168.83
ORDDET000857,ORD00250,PROD00883,1,286.66,0.00,1,286.66
ORDDET000858,ORD00250,PROD00873,5,568.95,0.05,2,2702.51
ORDDET000859,ORD00250,PROD00231,1,1096.52,0.00,3,1096.52
ORDDET000860,ORD00250,PROD00720,3,1182.77,0.00,4,3548.31
ORDDET000861,ORD00250,PROD00364,3,206.39,0.10,5,557.25
ORDDET000862,ORD00250,PROD00579,1,70.01,0.05,6,66.51
ORDDET000863,ORD00251,PROD00168,3,627.36,0.00,1,1882.08
ORDDET000864,ORD00251,PROD00812,1,918.02,0.15,2,780.32
ORDDET000865,ORD00251,PROD00687,1,1128.45,0.05,3,1072.03
ORDDET000866,ORD00252,PROD00737,3,176.14,0.10,1,475.58
ORDDET000867,ORD00252,PROD00605,4,640.54,0.05,2,2434.05
ORDDET000868,ORD00252,PROD00606,4,343.79,0.15,3,1168.89
ORDDET000869,ORD00252,PROD00803,1,983.48,0.10,4,885.13
ORDDET000870,ORD00252,PROD00430,2,1153.32,0.05,5,2191.31
ORDDET000871,ORD00253,PROD00622,4,774.59,0.05,1,2943.44
ORDDET000872,ORD00253,PROD00232,3,1186.66,0.15,2,3025.98
ORDDET000873,ORD00253,PROD00314,4,335.88,0.05,3,1276.34
ORDDET000874,ORD00253,PROD00827,1,864.92,0.10,4,778.43
ORDDET000875,ORD00254,PROD00785,2,726.67,0.00,1,1453.34
ORDDET000876,ORD00254,PROD00525,2,1128.84,0.00,2,2257.68
ORDDET000877,ORD00254,PROD00479,1,764.34,0.05,3,726.12
ORDDET000878,ORD00254,PROD00112,4,544.96,0.00,4,2179.84
ORDDET000879,ORD00254,PROD00237,1,1094.97,0.10,5,985.47
ORDDET000880,ORD00255,PROD00110,4,473.64,0.00,1,1894.56
ORDDET000881,ORD00256,PROD00387,2,486.41,0.05,1,924.18
ORDDET000882,ORD00257,PROD00159,3,356.27,0.15,1,908.49
ORDDET000883,ORD00258,PROD00261,5,981.70,0.15,1,4172.22
ORDDET000884,ORD00258,PROD00387,4,486.41,0.00,2,1945.64
ORDDET000885,ORD00258,PROD00969,3,1093.02,0.15,3,2787.20
ORDDET000886,ORD00259,PROD00483,5,1152.50,0.00,1,5762.50
ORDDET000887,ORD00260,PROD00141,2,1007.41,0.00,1,2014.82
ORDDET000888,ORD00260,PROD00887,5,596.08,0.00,2,2980.40
ORDDET000889,ORD00261,PROD00469,5,704.64,0.00,1,3523.20
ORDDET000890,ORD00261,PROD00796,1,162.22,0.10,2,146.00
ORDDET000891,ORD00261,PROD00328,3,688.94,0.00,3,2066.82
ORDDET000892,ORD00261,PROD00068,1,442.11,0.05,4,420.00
ORDDET000893,ORD00262,PROD00114,2,878.16,0.00,1,1756.32
ORDDET000894,ORD00262,PROD00829,4,272.61,0.00,2,1090.44
ORDDET000895,ORD00262,PROD00008,1,533.66,0.00,3,533.66
ORDDET000896,ORD00263,PROD00671,2,877.84,0.00,1,1755.68
ORDDET000897,ORD00263,PROD00059,4,340.52,0.00,2,1362.08
ORDDET000898,ORD00264,PROD00836,5,522.57,0.00,1,2612.85
ORDDET000899,ORD00264,PROD00118,2,509.02,0.15,2,865.33
ORDDET000900,ORD00264,PROD00998,3,323.11,0.00,3,969.33
ORDDET000901,ORD00264,PROD00652,1,300.68,0.10,4,270.61
ORDDET000902,ORD00265,PROD00318,1,942.47,0.05,1,895.35
ORDDET000903,ORD00265,PROD00815,1,215.23,0.00,2,215.23
ORDDET000904,ORD00265,PROD00042,1,781.08,0.15,3,663.92
ORDDET000905,ORD00266,PROD00538,3,622.29,0.00,1,1866.87
ORDDET000906,ORD00266,PROD00435,2,598.21,0.10,2,1076.78
ORDDET000907,ORD00266,PROD00827,5,864.92,0.10,3,3892.14
ORDDET000908,ORD00266,PROD00438,3,321.87,0.00,4,965.61
ORDDET000909,ORD00266,PROD00869,2,595.32,0.10,5,1071.58
ORDDET000910,ORD00266,PROD00557,5,375.15,0.05,6,1781.96
ORDDET000911,ORD00267,PROD00466,1,287.39,0.00,1,287.39
ORDDET000912,ORD00267,PROD00842,2,87.80,0.10,2,158.04
ORDDET000913,ORD00267,PROD00586,2,429.97,0.00,3,859.94
ORDDET000914,ORD00267,PROD00690,4,508.63,0.10,4,1831.07
ORDDET000915,ORD00267,PROD00171,2,494.39,0.00,5,988.78
ORDDET000916,ORD00268,PROD00412,3,576.48,0.00,1,1729.44
ORDDET000917,ORD00268,PROD00845,3,318.81,0.00,2,956.43
ORDDET000918,ORD00268,PROD00969,4,1093.02,0.05,3,4153.48
ORDDET000919,ORD00268,PROD00777,3,1056.14,0.10,4,2851.58
ORDDET000920,ORD00268,PROD00625,5,686.43,0.00,5,3432.15
ORDDET000921,ORD00268,PROD00588,4,1098.56,0.00,6,4394.24
ORDDET000922,ORD00269,PROD00387,3,486.41,0.00,1,1459.23
ORDDET000923,ORD00269,PROD00665,5,1008.66,0.05,2,4791.14
ORDDET000924,ORD00269,PROD00144,5,1118.37,0.00,3,5591.85
ORDDET000925,ORD00270,PROD00906,5,504.41,0.05,1,2395.95
ORDDET000926,ORD00270,PROD00222,2,1005.10,0.00,2,2010.20
ORDDET000927,ORD00271,PROD00489,3,767.34,0.15,1,1956.72
ORDDET000928,ORD00271,PROD00772,5,1137.28,0.00,2,5686.40
ORDDET000929,ORD00272,PROD00838,1,81.93,0.00,1,81.93
ORDDET000930,ORD00272,PROD00407,3,760.51,0.10,2,2053.38
ORDDET000931,ORD00272,PROD00636,2,955.33,0.10,3,1719.59
ORDDET000932,ORD00273,PROD00386,2,707.69,0.15,1,1203.07
ORDDET000933,ORD00273,PROD00940,4,83.13,0.00,2,332.52
ORDDET000934,ORD00274,PROD00532,1,687.79,0.10,1,619.01
ORDDET000935,ORD00275,PROD00086,1,449.80,0.00,1,449.80
ORDDET000936,ORD00275,PROD00743,5,617.82,0.15,2,2625.74
ORDDET000937,ORD00275,PROD00241,1,953.43,0.05,3,905.76
ORDDET000938,ORD00275,PROD00446,1,83.85,0.00,4,83.85
ORDDET000939,ORD00275,PROD00264,3,129.28,0.05,5,368.45
ORDDET000940,ORD00276,PROD00734,5,252.57,0.00,1,1262.85
ORDDET000941,ORD00276,PROD00874,1,863.92,0.05,2,820.72
ORDDET000942,ORD00276,PROD00442,4,17.42,0.00,3,69.68
ORDDET000943,ORD00276,PROD00739,3,1030.59,0.05,4,2937.18
ORDDET000944,ORD00277,PROD00027,4,998.07,0.00,1,3992.28
ORDDET000945,ORD00277,PROD00089,3,674.99,0.05,2,1923.72
ORDDET000946,ORD00277,PROD00659,4,1196.69,0.00,3,4786.76
ORDDET000947,ORD00277,PROD00624,4,662.52,0.00,4,2650.08
ORDDET000948,ORD00277,PROD00298,3,755.74,0.00,5,2267.22
ORDDET000949,ORD00278,PROD00147,3,515.16,0.00,1,1545.48
ORDDET000950,ORD00278,PROD00028,3,1114.13,0.00,2,3342.39
ORDDET000951,ORD00278,PROD00283,5,912.40,0.00,3,4562.00
ORDDET000952,ORD00279,PROD00059,3,340.52,0.00,1,1021.56
ORDDET000953,ORD00279,PROD00205,3,707.78,0.00,2,2123.34
ORDDET000954,ORD00279,PROD00175,4,396.18,0.05,3,1505.48
ORDDET000955,ORD00279,PROD00604,2,252.34,0.05,4,479.45
ORDDET000956,ORD00279,PROD00979,2,666.46,0.00,5,1332.92
ORDDET000957,ORD00280,PROD00563,4,1120.18,0.05,1,4256.68
ORDDET000958,ORD00280,PROD00661,5,963.29,0.05,2,4575.63
ORDDET000959,ORD00280,PROD00388,2,790.80,0.05,3,1502.52
ORDDET000960,ORD00280,PROD00687,3,1128.45,0.00,4,3385.35
ORDDET000961,ORD00280,PROD00941,3,1199.91,0.00,5,3599.73
ORDDET000962,ORD00280,PROD00148,5,684.38,0.05,6,3250.80
ORDDET000963,ORD00281,PROD00978,2,1086.86,0.00,1,2173.72
ORDDET000964,ORD00281,PROD00849,4,447.66,0.05,2,1701.11
ORDDET000965,ORD00281,PROD00642,4,1035.86,0.00,3,4143.44
ORDDET000966,ORD00282,PROD00792,2,1159.43,0.05,1,2202.92
ORDDET000967,ORD00283,PROD00751,1,978.46,0.00,1,978.46
ORDDET000968,ORD00283,PROD00323,3,802.46,0.15,2,2046.27
ORDDET000969,ORD00284,PROD00403,4,954.20,0.00,1,3816.80
ORDDET000970,ORD00285,PROD00083,2,669.81,0.05,1,1272.64
ORDDET000971,ORD00285,PROD00812,5,918.02,0.00,2,4590.10
ORDDET000972,ORD00286,PROD00885,5,598.08,0.00,1,2990.40
ORDDET000973,ORD00286,PROD00888,1,731.98,0.05,2,695.38
ORDDET000974,ORD00286,PROD00681,3,409.60,0.00,3,1228.80
ORDDET000975,ORD00286,PROD00500,4,951.45,0.15,4,3234.93
ORDDET000976,ORD00287,PROD00464,5,491.87,0.05,1,2336.38
ORDDET000977,ORD00287,PROD00508,3,425.03,0.05,2,1211.34
ORDDET000978,ORD00287,PROD00714,4,648.21,0.00,3,2592.84
ORDDET000979,ORD00287,PROD00160,3,789.38,0.15,4,2012.92
ORDDET000980,ORD00288,PROD00627,1,652.16,0.05,1,619.55
ORDDET000981,ORD00288,PROD00088,1,715.38,0.00,2,715.38
ORDDET000982,ORD00288,PROD00124,5,748.93,0.15,3,3182.95
ORDDET000983,ORD00288,PROD00528,5,329.44,0.10,4,1482.48
ORDDET000984,ORD00288,PROD00798,1,189.60,0.00,5,189.60
ORDDET000985,ORD00289,PROD00362,4,739.61,0.00,1,2958.44
ORDDET000986,ORD00289,PROD00913,4,862.10,0.00,2,3448.40
ORDDET000987,ORD00289,PROD00925,1,164.05,0.05,3,155.85
ORDDET000988,ORD00289,PROD00058,2,36.81,0.00,4,73.62
ORDDET000989,ORD00290,PROD00736,3,895.35,0.00,1,2686.05
ORDDET000990,ORD00290,PROD00654,2,680.51,0.00,2,1361.02
ORDDET000991,ORD00290,PROD00197,4,499.47,0.00,3,1997.88
ORDDET000992,ORD00290,PROD00086,3,449.80,0.00,4,1349.40
ORDDET000993,ORD00290,PROD00296,2,1169.30,0.00,5,2338.60
ORDDET000994,ORD00291,PROD00558,4,351.00,0.15,1,1193.40
ORDDET000995,ORD00291,PROD00949,3,582.61,0.00,2,1747.83
ORDDET000996,ORD00291,PROD00461,4,299.82,0.15,3,1019.39
ORDDET000997,ORD00291,PROD00013,1,514.00,0.00,4,514.00
ORDDET000998,ORD00292,PROD00848,1,659.65,0.05,1,626.67
ORDDET000999,ORD00293,PROD00471,3,835.61,0.15,1,2130.81
ORDDET001000,ORD00293,PROD00013,2,514.00,0.05,2,976.60
ORDDET001001,ORD00293,PROD00098,3,508.41,0.15,3,1296.45
ORDDET001002,ORD00293,PROD00083,1,669.81,0.00,4,669.81
ORDDET001003,ORD00293,PROD00420,4,240.94,0.10,5,867.38
ORDDET001004,ORD00293,PROD00959,2,733.91,0.05,6,1394.43
ORDDET001005,ORD00294,PROD00367,4,821.33,0.05,1,3121.05
ORDDET001006,ORD00294,PROD00049,3,1086.81,0.00,2,3260.43
ORDDET001007,ORD00294,PROD00464,4,491.87,0.15,3,1672.36
ORDDET001008,ORD00295,PROD00611,5,1061.69,0.05,1,5043.03
ORDDET001009,ORD00295,PROD00279,5,110.70,0.10,2,498.15
ORDDET001010,ORD00296,PROD00123,1,237.80,0.10,1,214.02
ORDDET001011,ORD00296,PROD00079,1,1170.37,0.05,2,1111.85
ORDDET001012,ORD00296,PROD00781,4,788.09,0.00,3,3152.36
ORDDET001013,ORD00296,PROD00774,4,711.39,0.10,4,2561.00
ORDDET001014,ORD00296,PROD00761,3,970.28,0.00,5,2910.84
ORDDET001015,ORD00296,PROD00543,4,667.96,0.00,6,2671.84
ORDDET001016,ORD00297,PROD00460,4,645.27,0.00,1,2581.08
ORDDET001017,ORD00297,PROD00863,2,672.06,0.05,2,1276.91
ORDDET001018,ORD00297,PROD00382,4,414.12,0.15,3,1408.01
ORDDET001019,ORD00297,PROD00707,2,1096.66,0.05,4,2083.65
ORDDET001020,ORD00297,PROD00121,3,985.96,0.10,5,2662.09
ORDDET001021,ORD00298,PROD00970,3,200.92,0.15,1,512.35
ORDDET001022,ORD00298,PROD00655,5,602.35,0.05,2,2861.16
ORDDET001023,ORD00299,PROD00586,4,429.97,0.10,1,1547.89
ORDDET001024,ORD00299,PROD00784,5,559.21,0.10,2,2516.45
ORDDET001025,ORD00300,PROD00457,5,127.62,0.00,1,638.10
ORDDET001026,ORD00300,PROD00263,2,226.59,0.00,2,453.18
ORDDET001027,ORD00300,PROD00160,5,789.38,0.00,3,3946.90
ORDDET001028,ORD00301,PROD00773,3,108.35,0.00,1,325.05
ORDDET001029,ORD00302,PROD00196,1,645.41,0.05,1,613.14
ORDDET001030,ORD00302,PROD00340,5,639.36,0.15,2,2717.28
ORDDET001031,ORD00302,PROD00594,5,384.11,0.00,3,1920.55
ORDDET001032,ORD00302,PROD00690,3,508.63,0.00,4,1525.89
ORDDET001033,ORD00303,PROD00056,1,183.88,0.10,1,165.49
ORDDET001034,ORD00304,PROD00708,2,582.25,0.05,1,1106.27
ORDDET001035,ORD00304,PROD00871,5,820.47,0.00,2,4102.35
ORDDET001036,ORD00304,PROD00457,5,127.62,0.00,3,638.10
ORDDET001037,ORD00304,PROD00286,2,1044.34,0.00,4,2088.68
ORDDET001038,ORD00304,PROD00218,1,763.13,0.00,5,763.13
ORDDET001039,ORD00304,PROD00130,5,1110.85,0.10,6,4998.82
ORDDET001040,ORD00305,PROD00531,1,919.98,0.00,1,919.98
ORDDET001041,ORD00305,PROD00181,5,448.54,0.00,2,2242.70
ORDDET001042,ORD00305,PROD00447,3,1065.91,0.10,3,2877.96
ORDDET001043,ORD00305,PROD00751,1,978.46,0.00,4,978.46
ORDDET001044,ORD00305,PROD00266,2,652.59,0.15,5,1109.40
ORDDET001045,ORD00305,PROD00778,1,16.93,0.15,6,14.39
ORDDET001046,ORD00306,PROD00859,2,947.80,0.05,1,1800.82
ORDDET001047,ORD00307,PROD00314,1,335.88,0.00,1,335.88
ORDDET001048,ORD00307,PROD00469,4,704.64,0.15,2,2395.78
ORDDET001049,ORD00307,PROD00063,3,18.49,0.15,3,47.15
ORDDET001050,ORD00307,PROD00353,4,418.86,0.05,4,1591.67
ORDDET001051,ORD00307,PROD00579,5,70.01,0.05,5,332.55
ORDDET001052,ORD00307,PROD00588,5,1098.56,0.00,6,5492.80
ORDDET001053,ORD00308,PROD00377,3,780.61,0.05,1,2224.74
ORDDET001054,ORD00308,PROD00982,5,486.26,0.05,2,2309.74
ORDDET001055,ORD00308,PROD00171,3,494.39,0.05,3,1409.01
ORDDET001056,ORD00308,PROD00083,4,669.81,0.05,4,2545.28
ORDDET001057,ORD00308,PROD00461,5,299.82,0.00,5,1499.10
ORDDET001058,ORD00308,PROD00827,1,864.92,0.00,6,864.92
ORDDET001059,ORD00309,PROD00735,4,182.19,0.00,1,728.76
ORDDET001060,ORD00309,PROD00043,5,491.94,0.00,2,2459.70
ORDDET001061,ORD00309,PROD00839,5,479.08,0.10,3,2155.86
ORDDET001062,ORD00310,PROD00402,2,343.40,0.10,1,618.12
ORDDET001063,ORD00310,PROD00028,3,1114.13,0.00,2,3342.39
ORDDET001064,ORD00310,PROD00525,5,1128.84,0.00,3,5644.20
ORDDET001065,ORD00310,PROD00913,2,862.10,0.15,4,1465.57
ORDDET001066,ORD00310,PROD00282,2,806.75,0.15,5,1371.47
ORDDET001067,ORD00311,PROD00561,3,321.11,0.15,1,818.83
ORDDET001068,ORD00311,PROD00229,2,505.98,0.05,2,961.36
ORDDET001069,ORD00311,PROD00557,5,375.15,0.00,3,1875.75
ORDDET001070,ORD00311,PROD00778,3,16.93,0.00,4,50.79
ORDDET001071,ORD00312,PROD00643,5,857.39,0.00,1,4286.95
ORDDET001072,ORD00312,PROD00913,1,862.10,0.00,2,862.10
ORDDET001073,ORD00312,PROD00295,5,988.57,0.10,3,4448.57
ORDDET001074,ORD00312,PROD00141,1,1007.41,0.00,4,1007.41
ORDDET001075,ORD00312,PROD00922,4,361.25,0.05,5,1372.75
ORDDET001076,ORD00313,PROD00470,4,860.07,0.00,1,3440.28
ORDDET001077,ORD00313,PROD00837,3,170.99,0.00,2,512.97
ORDDET001078,ORD00314,PROD00112,1,544.96,0.00,1,544.96
ORDDET001079,ORD00314,PROD00081,1,59.66,0.00,2,59.66
ORDDET001080,ORD00314,PROD00657,4,631.90,0.00,3,2527.60
ORDDET001081,ORD00314,PROD00008,5,533.66,0.00,4,2668.30
ORDDET001082,ORD00315,PROD00322,3,320.13,0.00,1,960.39
ORDDET001083,ORD00315,PROD00486,2,1084.94,0.10,2,1952.89
ORDDET001084,ORD00315,PROD00802,4,86.09,0.00,3,344.36
ORDDET001085,ORD00315,PROD00944,4,1045.87,0.10,4,3765.13
ORDDET001086,ORD00316,PROD00029,4,35.14,0.10,1,126.50
ORDDET001087,ORD00316,PROD00166,2,1110.56,0.05,2,2110.06
ORDDET001088,ORD00316,PROD00944,4,1045.87,0.00,3,4183.48
ORDDET001089,ORD00316,PROD00500,3,951.45,0.00,4,2854.35
ORDDET001090,ORD00316,PROD00928,3,614.37,0.15,5,1566.64
ORDDET001091,ORD00316,PROD00351,4,460.63,0.00,6,1842.52
ORDDET001092,ORD00317,PROD00461,4,299.82,0.00,1,1199.28
ORDDET001093,ORD00317,PROD00554,4,1176.11,0.10,2,4234.00
ORDDET001094,ORD00317,PROD00245,5,337.59,0.10,3,1519.15
ORDDET001095,ORD00317,PROD00862,2,559.22,0.05,4,1062.52
ORDDET001096,ORD00317,PROD00933,3,882.25,0.15,5,2249.74
ORDDET001097,ORD00318,PROD00692,1,871.66,0.00,1,871.66
ORDDET001098,ORD00318,PROD00997,3,641.60,0.05,2,1828.56
ORDDET001099,ORD00318,PROD00940,4,83.13,0.00,3,332.52
ORDDET001100,ORD00318,PROD00782,2,934.20,0.00,4,1868.40
ORDDET001101,ORD00319,PROD00404,2,1000.28,0.00,1,2000.56
ORDDET001102,ORD00319,PROD00282,1,806.75,0.00,2,806.75
ORDDET001103,ORD00319,PROD00059,1,340.52,0.00,3,340.52
ORDDET001104,ORD00319,PROD00358,5,44.99,0.00,4,224.95
ORDDET001105,ORD00319,PROD00369,5,64.21,0.00,5,321.05
ORDDET001106,ORD00319,PROD00402,3,343.40,0.15,6,875.67
ORDDET001107,ORD00320,PROD00700,2,987.80,0.05,1,1876.82
ORDDET001108,ORD00320,PROD00704,4,509.22,0.05,2,1935.04
ORDDET001109,ORD00320,PROD00625,3,686.43,0.05,3,1956.33
ORDDET001110,ORD00321,PROD00064,4,892.58,0.10,1,3213.29
ORDDET001111,ORD00321,PROD00633,5,1160.87,0.00,2,5804.35
ORDDET001112,ORD00321,PROD00408,3,1190.15,0.10,3,3213.41
ORDDET001113,ORD00321,PROD00464,1,491.87,0.00,4,491.87
ORDDET001114,ORD00321,PROD00337,3,573.40,0.10,5,1548.18
ORDDET001115,ORD00321,PROD00287,2,1110.69,0.00,6,2221.38
ORDDET001116,ORD00322,PROD00927,4,463.85,0.00,1,1855.40
ORDDET001117,ORD00322,PROD00169,2,491.28,0.10,2,884.30
ORDDET001118,ORD00322,PROD00980,2,197.93,0.05,3,376.07
ORDDET001119,ORD00322,PROD00707,1,1096.66,0.00,4,1096.66
ORDDET001120,ORD00322,PROD00098,2,508.41,0.00,5,1016.82
ORDDET001121,ORD00322,PROD00800,5,1128.02,0.00,6,5640.10
ORDDET001122,ORD00323,PROD00929,2,137.63,0.10,1,247.73
ORDDET001123,ORD00323,PROD00580,4,26.83,0.00,2,107.32
ORDDET001124,ORD00323,PROD00885,1,598.08,0.00,3,598.08
ORDDET001125,ORD00323,PROD00407,5,760.51,0.00,4,3802.55
ORDDET001126,ORD00324,PROD00690,3,508.63,0.15,1,1297.01
ORDDET001127,ORD00324,PROD00299,1,1136.32,0.00,2,1136.32
ORDDET001128,ORD00324,PROD00876,4,868.11,0.00,3,3472.44
ORDDET001129,ORD00325,PROD00568,5,362.90,0.00,1,1814.50
ORDDET001130,ORD00325,PROD00347,5,977.91,0.10,2,4400.60
ORDDET001131,ORD00326,PROD00897,1,433.41,0.10,1,390.07
ORDDET001132,ORD00326,PROD00475,1,727.67,0.05,2,691.29
ORDDET001133,ORD00326,PROD00397,1,898.64,0.15,3,763.84
ORDDET001134,ORD00326,PROD00431,2,16.19,0.00,4,32.38
ORDDET001135,ORD00327,PROD00654,4,680.51,0.00,1,2722.04
ORDDET001136,ORD00327,PROD00008,4,533.66,0.10,2,1921.18
ORDDET001137,ORD00327,PROD00157,5,1057.22,0.10,3,4757.49
ORDDET001138,ORD00328,PROD00021,5,959.11,0.00,1,4795.55
ORDDET001139,ORD00329,PROD00633,1,1160.87,0.10,1,1044.78
ORDDET001140,ORD00329,PROD00933,3,882.25,0.10,2,2382.08
ORDDET001141,ORD00329,PROD00265,3,920.50,0.05,3,2623.42
ORDDET001142,ORD00330,PROD00412,3,576.48,0.00,1,1729.44
ORDDET001143,ORD00330,PROD00437,2,840.03,0.00,2,1680.06
ORDDET001144,ORD00330,PROD00745,4,1168.19,0.00,3,4672.76
ORDDET001145,ORD00330,PROD00804,3,587.74,0.00,4,1763.22
ORDDET001146,ORD00331,PROD00103,3,928.42,0.00,1,2785.26
ORDDET001147,ORD00331,PROD00197,5,499.47,0.00,2,2497.35
ORDDET001148,ORD00331,PROD00396,1,17.49,0.10,3,15.74
ORDDET001149,ORD00331,PROD00939,1,948.77,0.00,4,948.77
ORDDET001150,ORD00331,PROD00502,1,213.59,0.00,5,213.59
ORDDET001151,ORD00331,PROD00678,3,96.31,0.15,6,245.59
ORDDET001152,ORD00332,PROD00548,5,62.37,0.00,1,311.85
ORDDET001153,ORD00332,PROD00076,1,381.06,0.15,2,323.90
ORDDET001154,ORD00332,PROD00970,4,200.92,0.00,3,803.68
ORDDET001155,ORD00332,PROD00817,1,592.19,0.05,4,562.58
ORDDET001156,ORD00333,PROD00949,5,582.61,0.00,1,2913.05
ORDDET001157,ORD00334,PROD00635,2,107.54,0.10,1,193.57
ORDDET001158,ORD00334,PROD00044,1,18.79,0.10,2,16.91
ORDDET001159,ORD00334,PROD00109,5,217.63,0.00,3,1088.15
ORDDET001160,ORD00334,PROD00391,1,1049.66,0.00,4,1049.66
ORDDET001161,ORD00334,PROD00721,5,84.63,0.00,5,423.15
ORDDET001162,ORD00335,PROD00748,4,249.92,0.10,1,899.71
ORDDET001163,ORD00335,PROD00700,3,987.80,0.15,2,2518.89
ORDDET001164,ORD00335,PROD00657,3,631.90,0.00,3,1895.70
ORDDET001165,ORD00335,PROD00278,3,1175.65,0.00,4,3526.95
ORDDET001166,ORD00336,PROD00160,4,789.38,0.15,1,2683.89
ORDDET001167,ORD00336,PROD00413,3,890.19,0.15,2,2269.98
ORDDET001168,ORD00336,PROD00195,3,548.72,0.00,3,1646.16
ORDDET001169,ORD00337,PROD00627,5,652.16,0.15,1,2771.68
ORDDET001170,ORD00337,PROD00263,1,226.59,0.10,2,203.93
ORDDET001171,ORD00337,PROD00110,4,473.64,0.10,3,1705.10
ORDDET001172,ORD00338,PROD00971,3,36.73,0.15,1,93.66
ORDDET001173,ORD00338,PROD00483,1,1152.50,0.00,2,1152.50
ORDDET001174,ORD00339,PROD00864,1,718.68,0.15,1,610.88
ORDDET001175,ORD00339,PROD00977,1,969.61,0.00,2,969.61
ORDDET001176,ORD00339,PROD00822,1,460.52,0.15,3,391.44
ORDDET001177,ORD00340,PROD00466,5,287.39,0.00,1,1436.95
ORDDET001178,ORD00340,PROD00589,5,74.48,0.00,2,372.40
ORDDET001179,ORD00340,PROD00584,3,13.09,0.00,3,39.27
ORDDET001180,ORD00340,PROD00376,1,845.63,0.00,4,845.63
ORDDET001181,ORD00340,PROD00698,5,166.83,0.10,5,750.74
ORDDET001182,ORD00341,PROD00513,1,202.48,0.05,1,192.36
ORDDET001183,ORD00341,PROD00935,4,404.13,0.00,2,1616.52
ORDDET001184,ORD00341,PROD00684,5,30.72,0.15,3,130.56
ORDDET001185,ORD00341,PROD00745,2,1168.19,0.05,4,2219.56
ORDDET001186,ORD00341,PROD00521,5,922.04,0.15,5,3918.67
ORDDET001187,ORD00341,PROD00814,3,517.41,0.00,6,1552.23
ORDDET001188,ORD00342,PROD00574,3,901.29,0.00,1,2703.87
ORDDET001189,ORD00342,PROD00010,4,148.61,0.00,2,594.44
ORDDET001190,ORD00342,PROD00196,4,645.41,0.10,3,2323.48
ORDDET001191,ORD00343,PROD00380,5,181.93,0.00,1,909.65
ORDDET001192,ORD00343,PROD00583,2,457.67,0.15,2,778.04
ORDDET001193,ORD00343,PROD00753,3,14.14,0.05,3,40.30
ORDDET001194,ORD00343,PROD00057,4,225.88,0.00,4,903.52
ORDDET001195,ORD00344,PROD00401,3,1039.79,0.00,1,3119.37
ORDDET001196,ORD00344,PROD00257,3,162.25,0.00,2,486.75
ORDDET001197,ORD00344,PROD00864,3,718.68,0.00,3,2156.04
ORDDET001198,ORD00344,PROD00447,4,1065.91,0.15,4,3624.09
ORDDET001199,ORD00344,PROD00220,5,980.09,0.05,5,4655.43
ORDDET001200,ORD00345,PROD00193,1,602.79,0.10,1,542.51
ORDDET001201,ORD00346,PROD00855,2,265.44,0.00,1,530.88
ORDDET001202,ORD00346,PROD00821,5,1198.61,0.00,2,5993.05
ORDDET001203,ORD00346,PROD00761,3,970.28,0.10,3,2619.76
ORDDET001204,ORD00347,PROD00318,2,942.47,0.00,1,1884.94
ORDDET001205,ORD00347,PROD00999,4,231.40,0.15,2,786.76
ORDDET001206,ORD00347,PROD00182,4,169.96,0.10,3,611.86
ORDDET001207,ORD00347,PROD00108,2,361.05,0.00,4,722.10
ORDDET001208,ORD00347,PROD00534,5,1104.94,0.00,5,5524.70
ORDDET001209,ORD00348,PROD00599,5,1075.94,0.00,1,5379.70
ORDDET001210,ORD00348,PROD00219,3,252.41,0.05,2,719.37
ORDDET001211,ORD00348,PROD00097,2,1043.66,0.05,3,1982.95
